mean,var,median,std,label
-0.38210976954419046,0.03164419524485753,-0.4329661881047483,0.17788815375076983,0
-0.3360429255339466,0.0367927270166233,-0.3966250732360802,0.19181430347245562,0
-0.3256916679504691,0.03542057137575671,-0.3875555910375793,0.1882035370968269,0
-0.35928777440027965,0.029455504933942302,-0.41588362551226854,0.17162606134833458,0
-0.4088940561032129,0.03257881239314764,-0.4638440583393078,0.18049601766561954,0
-0.36014327368210225,0.036354968086335065,-0.413748403835727,0.19066978807964063,0
-0.3291434636266779,0.03409063823315124,-0.3818059177692848,0.18463650298126652,0
-0.34332528111427246,0.03215010276300997,-0.3987799393974879,0.17930449733068596,0
-0.35556077607225967,0.03268237506730157,-0.40609096587897625,0.180782673581573,0
-0.328931574725215,0.04918915909848934,-0.3951290168583932,0.2217862915026295,0
-0.3270293786057102,0.048092654070769854,-0.3953063018693117,0.2193003740780436,0
-0.38851866894413983,0.03252207742629845,-0.4429306312953716,0.18033878514146215,0
-0.35070118201911527,0.03369648329866908,-0.4026826208176537,0.18356601891055185,0
-0.30001294968155207,0.03652058136213065,-0.35534750021234374,0.19110358804096444,0
-0.27693520619399986,0.056858743210370266,-0.3468642496613524,0.23845071442621066,0
-0.3654967625126571,0.030732845646143557,-0.41571539827956505,0.1753078596245575,0
-0.3610168473790828,0.03573190589094319,-0.41750225976897454,0.18902884936152786,0
-0.36355702150389846,0.03176334477542373,-0.4057224331847651,0.178222739220964,0
-0.37923538955218705,0.03382045091120926,-0.42659857843018123,0.18390337384400882,0
-0.3876845921128319,0.03276828252470523,-0.44267879558784007,0.1810201163536949,0
-0.2999055420126005,0.04026138263193629,-0.3608602329615964,0.20065239253977585,0
-0.2617171593822113,0.04301669185656127,-0.3176061951187992,0.20740465726825247,0
-0.2855694037760138,0.02987623450442023,-0.3405869486228761,0.17284743129251365,0
-0.28038890649655573,0.03142310540081802,-0.32289561340530026,0.17726563513782928,0
-0.22866448680411794,0.0352108959981564,-0.27207770313014673,0.18764566607879968,0
-0.21229606925137118,0.03136653270284665,-0.2575458732416321,0.17710599284848227,0
-0.24684599136462584,0.032984647194218335,-0.3031906016355784,0.1816167591226601,0
-0.24548709435877852,0.03832955783518664,-0.3027700260187445,0.1957793600847307,0
-0.21077210378524114,0.03361984986030726,-0.2699129660580488,0.1833571647367707,0
-0.2307851654859758,0.03277494119017749,-0.28549399704136824,0.1810385074788717,0
-0.303899268633226,0.028964079532753293,-0.3483787936742056,0.17018836485715846,0
-0.3048238246463397,0.030951989380457005,-0.34788514981561436,0.17593177478914093,0
-0.2781318943071942,0.03256517795194137,-0.32916169921377647,0.18045824434461666,0
-0.2785696892146277,0.02800426553432112,-0.3246131694333634,0.16734475054306638,0
-0.30260001822528043,0.033322650541531995,-0.35769257010859545,0.18254492746042547,0
-0.2886716143384753,0.036872720557924066,-0.3498566448506357,0.1920227084433611,0
-0.2588370342736533,0.039261842815709026,-0.31890619000022985,0.1981460138779204,0
-0.27613761733948616,0.030562929146724496,-0.3258868846073102,0.17482256475273578,0
-0.3464538576565713,0.03311370368556518,-0.39906844097764577,0.18197171122337993,0
-0.3066063130565857,0.06137266647890708,-0.3676485153089457,0.24773507317073026,0
-0.3254121363618254,0.03285860556916312,-0.37452518494039516,0.1812694281150661,0
-0.33489562459839334,0.03311187576464873,-0.3858430407947976,0.18196668861263793,0
-0.3158899630759314,0.04284426987985818,-0.37723645421328994,0.20698857427369796,0
-0.3013508050284205,0.0392284089094918,-0.35775754313553254,0.19806162906906477,0
-0.3224167533728775,0.03327730691066554,-0.3817977600699502,0.18242068663028746,0
-0.3725631741520842,0.032465243654876325,-0.4351497780121477,0.18018114122980886,0
-0.3368942162681033,0.03772330139434049,-0.39042736277364704,0.1942248732638034,0
-0.28848085356411574,0.03941827477573962,-0.3516186041041335,0.19854036057119373,0
-0.26741317199961184,0.029834772150179798,-0.31533967352092257,0.17272745048248642,0
-0.3371262479819425,0.045515615012550886,-0.4108181940671025,0.21334388909118274,0
-0.35535324454715156,0.04400334369482385,-0.4156066407836989,0.2097697397024267,0
-0.36049850518024074,0.03810231193535114,-0.4114771098219847,0.19519813507139647,0
-0.36091365295418176,0.029441390928705343,-0.4088761556115648,0.17158493794242355,0
-0.38890421073608555,0.030653208298688946,-0.43213044021583474,0.17508057658886364,0
-0.3553674205528768,0.03413308136411485,-0.4155322973616636,0.18475140422772124,0
-0.2744556443244298,0.04893487402239583,-0.33816404722110815,0.22121228271141688,0
-0.281559981589523,0.04270836194944598,-0.3483764221601058,0.20666001536205783,0
-0.309388033938906,0.0354583879040622,-0.3673191010088046,0.18830397739841345,0
-0.28459299812489763,0.03855997263476632,-0.33586693887845687,0.19636693365932648,0
-0.29156705311377074,0.03108054735309461,-0.3387827257598925,0.17629675933803948,0
-0.30743691871253814,0.032931899284609,-0.35379214190553115,0.18147148339231978,0
-0.2736500125063674,0.03602358431412615,-0.32202275075573533,0.18979879955923365,0
-0.28739715667032734,0.03988410005167022,-0.3389095920549089,0.19971003993708034,0
-0.3403677896146141,0.040564841306829726,-0.4090721059292368,0.20140715306768459,0
-0.35777711848166793,0.04375875252913306,-0.4227138454182418,0.2091859281336416,0
-0.3207941762302681,0.06210014384682099,-0.39853531271392095,0.24919900450607943,0
-0.33330634951453175,0.04157905291553913,-0.39455481738292,0.2039094233122617,0
-0.37275234772331384,0.04379832082168874,-0.41702027035326994,0.20928048361394988,0
-0.3395662553923239,0.03329508726143476,-0.39113499595820095,0.18246941459169194,0
-0.2766441441688563,0.05254294869667509,-0.3325942945966315,0.22922248732765094,0
-0.3025011791407576,0.03219776105832611,-0.34846442745549955,0.17943734577374387,0
-0.3449403645056281,0.0386991161194327,-0.4030096066474461,0.1967209092075184,0
-0.28772345430796153,0.042521396008842076,-0.3430271072592824,0.20620716769511693,0
-0.27447113515933297,0.03692652210856512,-0.3364720783451747,0.19216274901386354,0
-0.30935103733458436,0.03572025760090418,-0.3679153464780725,0.1889980359710232,0
-0.32035259827859947,0.03391021376227638,-0.3686357009230585,0.18414726107731383,0
-0.2697324274687543,0.03972326703809319,-0.31390123822556004,0.19930696685789281,0
-0.28219819258636686,0.03498849132407458,-0.34039181992747825,0.1870521085796003,0
-0.3082115050256349,0.050499147444454065,-0.3745846039694839,0.2247201536232433,0
-0.3390890390135489,0.03842881678265894,-0.39782541737993193,0.19603269314749247,0
-0.3115467471973133,0.03886796283963324,-0.3671679151496486,0.1971495950785424,0
-0.31205920647691365,0.031689340026128124,-0.3581520471678317,0.17801499944141821,0
-0.3402556043710149,0.030442948587299776,-0.3797715781171426,0.1744790777924384,0
-0.31067697692522045,0.03535275152218267,-0.3627778218100922,0.18802327388433238,0
-0.2772631470759231,0.03487960467085346,-0.3258587990297078,0.18676082209835515,0
-0.2982002590563248,0.03172417070161641,-0.3508904968965171,0.17811280330626544,0
-0.3593480155494673,0.03939488445289604,-0.4177217535307357,0.19848144611750498,0
-0.34672214729568,0.03461953624136584,-0.401976175529844,0.18606325870887525,0
-0.25295478981451663,0.03484466900292485,-0.3040907632597118,0.18666726816162724,0
-0.2638557061878507,0.030225850390962483,-0.3066535122310269,0.17385583220289874,0
-0.3583811250736254,0.03285119387031161,-0.3987052889844107,0.18124898308766207,0
-0.32012357849679457,0.031206603829282593,-0.36780844094733045,0.17665390974807943,0
-0.31072286141573485,0.033802757043296716,-0.3690001591801574,0.18385526112487702,0
-0.3431705434288351,0.03176836350101589,-0.39312993458163203,0.17823681858980733,0
-0.39206994410506724,0.03467158089361729,-0.45295711783895554,0.18620306359890348,0
-0.31672797799336294,0.045417815863724634,-0.37929327196874935,0.21311456042167704,0
-0.30580222803138213,0.02868350084466808,-0.3540505934788621,0.16936204074310182,0
-0.3849166782864729,0.03260979942715034,-0.435081700375731,0.1805818358173112,0
-0.3867866557311667,0.033499368260311774,-0.4399072292040694,0.18302832638778013,0
-0.3534156995774073,0.047878544856395214,-0.4103196260588444,0.2188116652658062,0
-0.36662417885028975,0.0505634077149281,-0.4392333374169122,0.22486308659921952,0
-0.40330922453708357,0.03850291075025156,-0.4596887033720176,0.19622158584175076,0
-0.34217395731200784,0.036825480177616964,-0.3934391402859897,0.19189966174440476,0
-0.3090829028730518,0.03348509806327737,-0.3612107409491447,0.18298933866014536,0
-0.33876311800343356,0.0416255690623253,-0.39197919908581774,0.20402345223607335,0
-0.35554605376759113,0.029943283385272343,-0.4065920389554438,0.1730412765361847,0
-0.30432059733067934,0.03900919470173208,-0.3575315652805944,0.19750745480040008,0
-0.2958765184561313,0.03513843924045305,-0.34164980266630857,0.18745249862419291,0
-0.33333454186798755,0.03214711768409095,-0.38958493918060777,0.1792961730882479,0
-0.3413014364088778,0.03284992599735595,-0.3950697938578063,0.18124548545372365,0
-0.2991576958442014,0.03724414044153853,-0.35562761748285243,0.1929874100596682,0
-0.351016154976611,0.02884321856805831,-0.39834931429827547,0.16983291367711476,0
-0.3898770971334101,0.030670925038174018,-0.43620140528646295,0.1751311652395827,0
-0.3463676618069787,0.042362722980119144,-0.4033360850261654,0.2058220663100027,0
-0.370749728130846,0.02545949714815743,-0.415741016747318,0.1595603244799829,0
-0.4302588352484862,0.03382648877799576,-0.4896010896678371,0.1839197889787713,0
-0.3848743962317861,0.03374984163101361,-0.4372356273187789,0.18371129968244634,0
-0.3214411250447501,0.04990354901032109,-0.3894633673259804,0.22339102267172933,0
-0.3445311589243197,0.04142840780305539,-0.40095620611606275,0.20353969589015158,0
-0.41543996458944576,0.03232424857048519,-0.4630312138048571,0.17978945622723594,0
-0.36402493625702875,0.02972638774968764,-0.4098955986175335,0.17241342102541682,0
-0.3352909434472443,0.033123001530979725,-0.3816755813299225,0.18199725693256952,0
-0.3246924241696356,0.03218963908988174,-0.3752392930096093,0.17941471257921335,0
-0.3450138389742125,0.03830085124807036,-0.40223278805464613,0.19570603273294965,0
-0.297597198586539,0.03813676395627478,-0.35897016655304687,0.195286363979349,0
-0.31200925981118965,0.03731136253538126,-0.3802126535908804,0.19316149340741096,0
-0.355385211498297,0.03717556220556765,-0.41495704935461986,0.1928096527810982,0
-0.3953374573331751,0.03041052346175047,-0.4439864955506165,0.17438613322667162,0
-0.31195990766722315,0.03573986359565607,-0.37099765686615765,0.18904989710564793,0
-0.29987107385748707,0.03065077194393817,-0.35300228025606034,0.17507361864066834,0
-0.3598039772467899,0.03564342420961118,-0.4175468364869545,0.18879466149658783,0
-0.3659851304580147,0.03512087409860353,-0.4239957883636531,0.18740564051971204,0
-0.27372063412560704,0.03714529409119921,-0.3278009759525979,0.19273114458021362,0
-0.2850107990389494,0.0325849101594376,-0.34260362046945425,0.180512908567331,0
-0.341997756354239,0.028981280671520386,-0.3931949268945273,0.17023889294611966,0
-0.32276123125789696,0.030403897298188667,-0.3767982759013244,0.17436713365249962,0
-0.2727485179472928,0.03131408655061341,-0.31845928029870607,0.17695786659714624,0
-0.30062657815402694,0.02776257217023314,-0.3453265552718223,0.16662104359964003,0
-0.3559676219589413,0.033285720756993264,-0.4043288999141289,0.1824437468289699,0
-0.30769958144691,0.033602092817991994,-0.3654207224230798,0.18330873633842987,0
-0.26407903295249036,0.03496168664407656,-0.31215863547210576,0.18698044454989554,0
-0.2772450324986675,0.029492421847475518,-0.3287046222992089,0.1717335781013006,0
-0.33598977843936145,0.03477383766655133,-0.397606171410576,0.1864774454633893,0
-0.2657896713716385,0.030348900532660254,-0.3151937631040793,0.17420935833835177,0
-0.23102479962838857,0.031033787150472763,-0.2788855163543714,0.1761640915466962,0
-0.26788035985390646,0.04845231858754714,-0.3249633467307247,0.22011887376494352,0
-0.3531176762030526,0.030194699322056356,-0.4062529417943571,0.17376622031354758,0
-0.28637561887112234,0.03601323049347048,-0.34558479052239144,0.18977152181892434,0
-0.25065628631291004,0.03512080489132988,-0.2999781700187273,0.1874054558739683,0
-0.2710553877180003,0.05001688682221096,-0.3310482789896775,0.22364455464466593,0
-0.3313059211297426,0.031292836882756254,-0.38928839860517533,0.17689781480492137,0
-0.289484396274543,0.03828987226190819,-0.3309708376305672,0.19567798103493453,0
-0.3187332671114204,0.03140042910626055,-0.3660841828242817,0.17720166225591832,0
-0.34200330424448777,0.04548473974047493,-0.4138219924939472,0.21327151647717735,0
-0.3321824958229032,0.03545691507684125,-0.3864654107446252,0.18830006658745835,0
-0.2716214499438629,0.033493581329619077,-0.3220247405503127,0.1830125168659758,0
-0.27170143233807387,0.030133357663711575,-0.3214502995143995,0.17358962429739738,0
-0.33027212975528925,0.030200174850379184,-0.3778595383536644,0.1737819750445344,0
-0.2702427472965269,0.03037046667488895,-0.3229892085953339,0.17427124454392626,0
-0.2516188372490195,0.032736857403677544,-0.30114413725872413,0.18093329545353876,0
-0.2959068459027345,0.026943761943962356,-0.3423191410823331,0.16414555109402862,0
-0.36262530672389226,0.04517300681222392,-0.4326647765696413,0.21253942413637975,0
-0.31670163714243843,0.05090719055341237,-0.38552691329493544,0.22562621867463092,0
-0.2808665894825184,0.032220543434702216,-0.3327506901564423,0.17950081736499757,0
-0.3068043073394432,0.027697788460753867,-0.3560062126351195,0.16642652571256142,0
-0.37165817694775594,0.03053944837111903,-0.42563036525585635,0.17475539582833782,0
-0.3173163050872836,0.030253591303289036,-0.36716097866756636,0.1739355952739089,0
-0.26211258545529564,0.03534838110485114,-0.30961387814723434,0.1880116515135462,0
-0.2795451285797015,0.03554779953564123,-0.34672102751092526,0.18854124094118302,0
-0.32297416686838737,0.0398450785081795,-0.39573759598547253,0.19961232053202402,0
-0.26223426196207533,0.03251293794412982,-0.3215466537659552,0.1803134436034369,0
-0.21552252725987453,0.054832074658721405,-0.28421007936779874,0.2341624962685558,0
-0.3228623615905878,0.027480568244627596,-0.3658784728070712,0.16577264021733984,0
-0.32810755429376154,0.028261831191570573,-0.37156543951590004,0.16811255512771964,0
-0.3166594719936869,0.0352114529898295,-0.36842939875580594,0.18764715023103734,0
-0.3611611386527236,0.028797326032796496,-0.41997100239025875,0.1696977490504706,0
-0.38340494199515107,0.03555314564410392,-0.4409306739506122,0.18855541796539266,0
-0.3140850460440799,0.0328685434002779,-0.368315619929119,0.1812968378110272,0
-0.2690004095294262,0.03023728195215707,-0.31689358750165564,0.1738887056486334,0
-0.30269283255535273,0.028820950943696654,-0.3556024112606685,0.16976734357259837,0
-0.3730297273573138,0.031115761009039792,-0.4262335007621588,0.17639660146680772,0
-0.2946843191710101,0.05379131070567053,-0.3520790573282411,0.2319295382345046,0
-0.3182408327422832,0.03472873444154119,-0.3724822715059811,0.18635647142383113,0
-0.31958665803746017,0.030632562553557657,-0.3617126433646979,0.17502160596211444,0
-0.29675152542946087,0.03321616643999644,-0.3522663899025627,0.18225302861680087,0
-0.3026334700075126,0.04549072092684809,-0.3525193223642468,0.21328553848502738,0
-0.36816079226545667,0.035957725771210945,-0.4091153113724885,0.18962522451195923,0
-0.4114030286034815,0.03508957264481275,-0.4759700414970367,0.18732210933259522,0
-0.31965411742206246,0.03545331986494182,-0.3776074877363628,0.1882905198488278,0
-0.2801202792078557,0.033184222656379186,-0.32672464397852363,0.1821653717268438,0
-0.3030198718569769,0.03352701774531249,-0.359248630520945,0.1831038441576596,0
-0.2708934865178141,0.03189375079476513,-0.3175960134526492,0.17858821572199304,0
-0.27278657900592107,0.045140827477503045,-0.3285085178232715,0.2124637086127959,0
-0.295280682786194,0.029297025903279324,-0.33056827622662,0.17116374003649057,0
-0.34296701855720646,0.03162054166872832,-0.38990923258073723,0.17782165691705923,0
-0.28678523414083595,0.031351211564270225,-0.3322528361488152,0.17706273341465795,0
-0.2733785372810393,0.03267018017232695,-0.3276900674872595,0.18074894238231923,0
-0.30869177763236877,0.032028065153494295,-0.36930972478682844,0.1789638654966256,0
-0.36035543037291823,0.03498690156252337,-0.4177003227610995,0.18704785901614424,0
-0.3114997097430948,0.03428604325056462,-0.37055574951595427,0.18516490825900198,0
-0.30407826999235193,0.035758487762313475,-0.3560343968738841,0.18909914796823774,0
-0.3291685375068522,0.027909047166672547,-0.3801269446579242,0.1670600106748247,0
-0.3282975998193187,0.03096072935128018,-0.3848594493094169,0.1759566121271951,0
-0.23915735355958018,0.04475839144403947,-0.3008983653151134,0.21156179107778292,0
-0.2852247714103097,0.03069223602680348,-0.3435884903145801,0.1751919976106314,0
-0.3676610276769602,0.03359479427934848,-0.4214238364363869,0.18328882748096917,0
-0.36811701290503873,0.03245968631951061,-0.415656113314421,0.18016571904641185,0
-0.2913807226693588,0.04725814486764723,-0.355468235920527,0.2173893853610319,0
-0.27823839203244716,0.031677154672236967,-0.3291593457452144,0.17798077051253872,0
-0.3689860756731414,0.03244060953212438,-0.4241629907171432,0.18011276893136804,0
-0.34744895590136077,0.031290431844773516,-0.3983633237635381,0.17689101685719802,0
-0.3395089104912235,0.03335033505445923,-0.392408495880256,0.18262074103030912,0
-0.42254532968912806,0.03299273325716564,-0.4716340699887732,0.18163901909327093,0
-0.3377375632211609,0.04476257281160056,-0.39921715261856067,0.21157167298955823,0
-0.29522872318958443,0.035293413054200605,-0.3502267703096457,0.18786541207524232,0
-0.3120457332230782,0.03061041625906038,-0.34969690859735086,0.17495832720696772,0
-0.37647578017259803,0.0319944352491652,-0.4275832719279644,0.17886988357229172,0
-0.31674243585755923,0.035705200218620343,-0.3753613475626389,0.1889581970135732,0
-0.3025130172305686,0.04690603245309483,-0.36722609540354345,0.21657800546938008,0
-0.37544126537845085,0.029694466693848693,-0.4314717162006241,0.1723208248989329,0
-0.40860093081285925,0.03327867709756332,-0.46557925618422064,0.18242444216048276,0
-0.32994602901578385,0.03620916304479448,-0.3829614224299071,0.19028705432791398,0
-0.31724779111831414,0.03296446869783805,-0.36718576631380245,0.18156119821657393,0
-0.37834050666627694,0.0451651457528548,-0.4387432091783241,0.21252093015243181,0
-0.4046888238121045,0.031179072114723854,-0.45559504798358935,0.17657596697943878,0
-0.38351883874638865,0.03594287964517408,-0.442162225904581,0.18958607450225368,0
-0.39907658600724255,0.033665752448819336,-0.4499031074378187,0.18348229464670246,0
-0.46701838160057646,0.03225279653151158,-0.5247972090141517,0.179590635979473,0
-0.4448880181693988,0.032963713350154106,-0.4979999770961711,0.18155911805842775,0
-0.3438439677213482,0.03247839646526626,-0.39487497543703254,0.18021763638796914,0
-0.3511390559257013,0.028816923679788765,-0.3960072671868296,0.16975548203162324,0
-0.4293118382009099,0.049611754827128825,-0.487747545631948,0.22273696331576587,0
-0.40264101168946453,0.048139118820364396,-0.4610801155294198,0.2194062871030919,0
-0.3643150925233002,0.03916856138208248,-0.4226731471546372,0.19791048830742267,0
-0.3809275928406475,0.03240813361505746,-0.4368229325834408,0.18002259195739145,0
-0.4042381363436686,0.04904315464874639,-0.4727984846215491,0.2214568911746627,0
-0.3269172014033138,0.0341908027688922,-0.38189035988870257,0.1849075519520287,0
-0.311954273359067,0.037666032874638766,-0.3660099898762562,0.19407738888041226,0
-0.3721178476226341,0.029823236426464134,-0.4214230568155085,0.17269405440392016,0
-0.3996745981600941,0.032797323352555634,-0.4535939578193073,0.1811003129554326,0
-0.3402737911703688,0.03724025198527,-0.40608750051851605,0.19297733541861853,0
-0.30998199999905657,0.03134686853330754,-0.3598203755866151,0.1770504688875676,0
-0.3338311928788304,0.033321520450791946,-0.3915808009223587,0.18254183205718066,0
-0.33391744966776354,0.03735914497028573,-0.39028122920474306,0.1932851390311364,0
-0.30637661592558924,0.03466819557535093,-0.35595864712009795,0.18619397298342105,0
-0.365536918097999,0.03227493668599685,-0.41397784811583227,0.1796522660196549,0
-0.4030741610157287,0.03249248269468466,-0.4557582842010054,0.18025671331377552,0
-0.32374565527086646,0.03474395561686347,-0.37965961157325767,0.18639730581975553,0
-0.28833400113385005,0.030072399082207907,-0.33694415844271564,0.17341395296286832,0
-0.3449581263020731,0.03250400695979189,-0.4015425794377183,0.18028867673759183,0
-0.321443351908721,0.03951939682313715,-0.3797973219947004,0.19879486115877631,0
-0.2605097547713457,0.061915634399279156,-0.31938197022102544,0.2488285240869285,0
-0.33446877521712287,0.033230439310820745,-0.3803025333200681,0.18229218115657278,0
-0.4012592647126159,0.035530971983369325,-0.4506063731588804,0.18849661000497947,0
-0.32893690613373194,0.038703296728925966,-0.3865333301152193,0.19673153465808668,0
-0.33014892320899136,0.032532654522189425,-0.38541024107313027,0.1803681083844631,0
-0.384624368085768,0.03484450626690925,-0.4412714870076961,0.1866668322624811,0
-0.3283038382418066,0.034989243093921304,-0.3785474752530078,0.1870541180886465,0
-0.29176697778987326,0.0443199115611006,-0.3500151982260433,0.2105229478254107,0
-0.31370874155294665,0.029560896827208596,-0.3611838400046494,0.17193282649688685,0
-0.2985901946667409,0.030782641204611487,-0.3473018172500336,0.17544982531941,0
-0.2336399127878296,0.03631612900657372,-0.2864217240249938,0.19056791179674956,0
-0.2164068270165456,0.033392547212446395,-0.26662890754247337,0.18273627776784335,0
-0.3020163977406061,0.03301764047050694,-0.3621231827991237,0.18170756855592707,0
-0.2793369587503078,0.03378529810382853,-0.3301980801744659,0.18380777487317704,0
-0.24978262613502414,0.03495085979110203,-0.30277772050459023,0.18695149047574355,0
-0.27380005008379243,0.035343129868144516,-0.3274520780900832,0.18799768580528994,0
-0.3105805337054238,0.03058565799499859,-0.35969865429924786,0.1748875581480815,0
-0.21530071330393313,0.04694123882364386,-0.2742042768164928,0.21665926895391266,0
-0.20073345520277855,0.032443438584539123,-0.2523866643094428,0.18012062231887588,0
-0.23504547719246918,0.039893589670044846,-0.2975857510248057,0.1997337970150391,0
-0.313761543032032,0.03346286173517577,-0.3693363768927071,0.18292857003534405,0
-0.26240417577022834,0.03524172941078821,-0.3112301628459827,0.18772780670638062,0
-0.2328156223399598,0.03195809191274062,-0.27944892288831125,0.17876826315859484,0
-0.27204778045906663,0.029474491393024244,-0.31326000169297163,0.17168136588757746,0
-0.27202496209336036,0.03128173204977969,-0.32835811863605985,0.17686642431445174,0
-0.14957381132099298,0.05942906421378998,-0.22173643966029044,0.24378077080399507,0
-0.20123531384022558,0.031111565687002535,-0.2593811190329254,0.17638470933446168,0
-0.2916887666310024,0.0479322563740279,-0.36822181829133294,0.21893436544779327,0
-0.37344065857696596,0.034218295796065404,-0.43209646752906716,0.1849818796424812,0
-0.307080484150758,0.03784194761874441,-0.3634798096053968,0.1945300686751136,0
-0.27929454273211307,0.028794525663003737,-0.32850612681367275,0.16968949779819534,0
-0.2997602418442305,0.02773540872426675,-0.3388886914454275,0.16653951100044323,0
-0.2704424006238203,0.03050764510432844,-0.3202884702544068,0.17466437846432353,0
-0.218767201973262,0.04657984461936221,-0.2874682707687893,0.21582364240129534,0
-0.24941559525449244,0.028692491431761138,-0.29221947924402164,0.16938858117287936,0
-0.3161069248654325,0.030441586785050177,-0.374148108743499,0.1744751752687189,0
-0.29659392628358366,0.030349004701727404,-0.34295491024547303,0.1742096573147637,0
-0.2569303497098562,0.036042785585635506,-0.3054942899531207,0.1898493760475275,0
-0.27722085816027797,0.02860982775156923,-0.3264356376492276,0.16914439911380227,0
-0.33066622098977566,0.0309598181183687,-0.37331384950597307,0.17595402273994393,0
-0.2986408880328351,0.03327645475112567,-0.34923761266379383,0.18241835091658315,0
-0.26062868353014096,0.04904286959120697,-0.32931015820020565,0.22145624757772575,0
-0.28783398580129077,0.028867191440131116,-0.3402635728404978,0.16990347683355722,0
-0.35644707971813855,0.032034882655137605,-0.40923352357886433,0.17898291162884128,0
-0.2765550196012168,0.03484872235372076,-0.3269995112407949,0.18667812500054942,0
-0.2888600769712365,0.03066416347700829,-0.3475018171175537,0.1751118598982042,0
-0.3373377859572684,0.031674306793066716,-0.38517389364231147,0.1779727698078184,0
-0.3246389362458778,0.035879022798238694,-0.3781469053501114,0.18941758840783157,0
-0.3152043753826135,0.051352046941393406,-0.38291754380516035,0.22660990036049486,0
-0.4080333233245817,0.03216731322672618,-0.46712800919640707,0.17935248319085573,0
-0.3672895806811413,0.03450859847950569,-0.41803481988634894,0.18576490109680485,0
-0.30169861081394655,0.03777211516284711,-0.35914990010358805,0.19435049565886656,0
-0.3076352561233897,0.030482361749073816,-0.3542736041029625,0.17459198649730123,0
-0.3460878596502286,0.031521219894396595,-0.39490487400814067,0.1775421637087838,0
